#  2M2228  Ch1 Light Curve
# Period =        1.3685900 hr
# Time [BMJD]       Counts
  56288.6582525     3283.10816
  56288.6584099     3557.24958
  56288.6585534     3688.05145
  56288.6587061     3543.46982
  56288.6588590     3646.54124
  56288.6590117     3447.13641
  56288.6591598     3430.20663
  56288.6593173     3718.00839
  56288.6594653     3553.78083
  56288.6596135     3354.82558
  56288.6597663     3601.33538
  56288.6599191     3652.27816
  56288.6600719     3404.76164
  56288.6603728     3626.96704
  56288.6605255     3520.03480
  56288.6606783     3417.96843
  56288.6608311     3494.43953
  56288.6609838     3437.23230
  56288.6611319     3687.39027
  56288.6612847     3544.99800
  56288.6614374     3465.09599
  56288.6615855     3557.41161
  56288.6617384     3585.12727
  56288.6618911     3440.10947
  56288.6620392     3406.40229
  56288.6621920     3523.19838
  56288.6623447     3755.63211
  56288.6624976     3392.94367
  56288.6626457     3378.27635
  56288.6627984     3610.66298
  56288.6629512     3379.77870
  56288.6631039     3373.24392
  56288.6632521     3485.42301
  56288.6634048     3589.28687
  56288.6635577     3546.92508
  56288.6637104     3557.86867
  56288.6638631     3408.22733
  56288.6640113     3466.84229
  56288.6641641     3487.94963
  56288.6643168     3251.14370
  56288.6644650     3549.97866
  56288.6646178     3399.05515
  56288.6647705     3580.72291
  56288.6649232     3568.15738
  56288.6650760     3331.31203
  56288.6652242     3607.26620
  56288.6653770     3637.33967
  56288.6655296     3572.09978
  56288.6656779     3466.03741
  56288.6658306     3469.91869
  56288.6659833     3244.64954
  56288.6661361     3655.52911
  56288.6662842     3506.62251
  56288.6664370     3357.63465
  56288.6665898     3481.31874
  56288.6667425     3518.60146
  56288.6668953     3490.65821
  56288.6670434     3415.06562
  56288.6671962     3570.14423
  56288.6673490     3612.55917
  56288.6674970     3343.90969
  56288.6676499     3384.67179
  56288.6678025     3276.27612
  56288.6679554     3604.22669
  56288.6681035     3494.69410
  56288.6682564     3491.01236
  56288.6684090     3510.77810
  56288.6687099     3385.67264
  56288.6688627     3286.21632
  56288.6690155     3316.46295
  56288.6691682     3421.45400
  56288.6693210     3560.11628
  56288.6694692     3458.54314
  56288.6696218     3538.30710
  56288.6697747     3518.43538
  56288.6699274     3491.71424
  56288.6700802     3429.57483
  56288.6702283     3339.35463
  56288.6703811     3353.11435
  56288.6705292     3551.73043
  56288.6706820     3416.30390
  56288.6708348     3482.23681
  56288.6709875     3511.36825
  56288.6711404     3399.52453
  56288.6712884     3547.25369
  56288.6714412     3489.36531
  56288.6715939     3437.53645
  56288.6717468     3464.53412
  56288.6718948     3286.55971
  56288.6720476     3423.93797
  56288.6722004     3335.17172
  56288.6723485     3307.02177
  56288.6725013     3349.29702
  56288.6726540     3417.85678
  56288.6728068     3461.82409
  56288.6729596     3638.91484
  56288.6731077     3422.34445
  56288.6732606     3664.27255
  56288.6734132     3592.07187
  56288.7377320     3851.55739
  56288.7378798     3553.06932
  56288.7380371     3508.68635
  56288.7381854     3592.58598
  56288.7383380     3452.71582
  56288.7384909     3431.88047
  56288.7386389     3595.47839
  56288.7387963     3455.53245
  56288.7389445     3504.03859
  56288.7390925     3502.52222
  56288.7392500     3366.16802
  56288.7393981     3570.39898
  56288.7395510     3688.73101
  56288.7396990     3445.22376
  56288.7398564     3600.53682
  56288.7400045     3710.88035
  56288.7401573     3664.17454
  56288.7403101     3485.34679
  56288.7404582     3538.17413
  56288.7406109     3635.79565
  56288.7407638     3772.33274
  56288.7409118     3401.67952
  56288.7410694     3386.49110
  56288.7412174     3459.42762
  56288.7413702     3558.61487
  56288.7415183     3660.76957
  56288.7416712     3477.98321
  56288.7418239     3424.94986
  56288.7419766     3580.91459
  56288.7421295     3474.88366
  56288.7424303     3528.59956
  56288.7425830     3650.01707
  56288.7427312     3744.07603
  56288.7428840     3511.94888
  56288.7430367     3565.40946
  56288.7431895     3604.40972
  56288.7433422     3743.07941
  56288.7434903     3426.92738
  56288.7436432     3565.85858
  56288.7437959     3569.58871
  56288.7439441     3700.32709
  56288.7440968     3456.32667
  56288.7442496     3382.60493
  56288.7444024     3458.62579
  56288.7445504     3592.19296
  56288.7447033     3680.72451
  56288.7448605     3564.51392
  56288.7450088     3702.08947
  56288.7451569     3658.50678
  56288.7453097     3776.86481
  56288.7454624     3593.82557
  56288.7456151     3571.52389
  56288.7457633     3590.06393
  56288.7459161     3601.33835
  56288.7460690     3592.42466
  56288.7462216     3655.02772
  56288.7463745     3586.83123
  56288.7465225     3655.45412
  56288.7466753     3537.34178
  56288.7468281     3711.76807
  56288.7469762     3754.65591
  56288.7471290     3401.94391
  56288.7472817     3468.34891
  56288.7474346     3767.95079
  56288.7475826     3784.83704
  56288.7477354     3830.52827
  56288.7478882     3704.71858
  56288.7480409     3513.24648
  56288.7481937     3635.43198
  56288.7483417     3572.70873
  56288.7484947     3608.61876
  56288.7486474     3550.62687
  56288.7487954     3546.21192
  56288.7489482     3620.74312
  56288.7491010     3435.34489
  56288.7492537     3742.68292
  56288.7494065     3603.51741
  56288.7495594     3610.75912
  56288.7497074     3723.12803
  56288.7501611     3732.43984
  56288.7503139     3809.37774
  56288.7504666     3527.79950
  56288.7506193     3338.58067
  56288.7507675     3549.49774
  56288.7509249     3647.26725
  56288.7510730     3612.24024
  56288.7512212     3650.05837
  56288.7513740     3396.27433
  56288.7515266     3614.55061
  56288.7516794     3761.33818
  56288.7518277     3534.73639
  56288.7519804     3609.14624
  56288.7521332     3722.96477
  56288.7522859     3543.04270
  56288.7524388     3533.55800
  56288.7525868     3746.99796
  56288.7527395     3557.83409
  56288.7528923     3640.01298
  56288.7530497     3758.71714
  56288.7531933     3538.65515
  56288.7534988     3716.71891
  56288.7536469     3442.03003
  56288.7537997     3578.09798
  56288.7539524     3789.27164
  56288.7541051     3800.34329
  56288.7542534     3590.76013
  56288.7545589     3599.21643
  56288.7548598     3551.82130
  56288.7550172     3514.31849
  56288.7551652     3761.47965
  56288.7553181     3617.37241
  56288.7556190     3599.33742
  56288.7557718     3653.60252
  56288.7559244     3626.61259
  56288.7560726     3583.70432
  56288.7562254     3819.07129
  56288.7563782     3680.68704
  56288.7565310     3521.57674
  56288.7566791     3571.27343
  56288.7568319     3608.95066
  56288.7569891     3543.82809
  56288.7571373     3796.35301
  56288.7572854     3588.02191
  56288.7574383     3568.15761
  56288.7575910     3442.74637
  56288.7577437     3731.07364
  56288.7578919     3472.30976
  56288.7580446     3657.36236
  56288.7581975     3517.37458
  56288.7583501     3593.52268
  56288.7585030     3394.42332
  56288.7586510     3498.45774
  56288.7588039     3614.08351
  56288.7589566     3613.68958
  56288.7591048     3548.57475
  56288.7592621     3378.38723
  56288.7595631     3406.95247
  56288.7597111     3547.09078
  56288.7598639     3497.55711
  56288.7600167     3723.88164
  56288.7601694     3513.69516
  56288.7603176     3615.51730
  56288.7604703     3542.04099
  56288.7606231     3604.02682
  56288.7607759     3579.67570
  56288.7609241     3593.43655
  56288.7610769     3436.84906
  56288.7612295     3711.86224
  56288.7613823     3640.30162
  56288.7615350     3527.22005
  56288.7616878     3481.46839
  56288.7618360     3543.31578
  56288.7619887     3530.62932
  56288.7621370     3598.93763
  56288.7622897     3508.88745
  56288.7624425     3537.44463
  56288.7625952     3470.23528
  56288.7627433     3530.94023
  56288.7628961     3353.96879
  56288.7630488     3499.88383
  56288.7632016     3606.21762
  56288.7633544     3696.88411
  56288.7635026     3528.36888
  56288.7636553     3598.22754
  56288.7638126     3411.41506
  56288.7639562     3505.19151
  56288.7641089     3547.83398
  56288.7642617     3539.89010
  56288.7644145     3633.59178
  56288.7645673     3417.38690
  56288.7647153     3575.89944
  56288.7648681     3362.44952
  56288.7650209     3619.24772
  56288.7651689     3598.17476
  56288.7653218     3420.36371
  56288.7654745     3664.79522
  56288.7656273     3475.95529
  56288.7657755     3402.76487
  56288.7659282     3573.62580
  56288.7660809     3784.87726
  56288.7662338     3801.13739
  56288.7663866     3569.59032
  56288.7665346     3719.26820
  56288.7666875     3472.95735
  56288.7668401     3569.50586
  56288.7669884     3665.87946
  56288.7671457     3454.57489
  56288.7672937     3808.37946
  56288.7674466     3612.82131
  56288.7675993     3631.03362
  56288.7677475     3498.48321
  56288.7679003     3586.57170
  56288.7680530     3502.72840
  56288.7682012     3585.66411
  56288.7683539     3377.91599
  56288.7685067     3524.49436
  56288.7686595     3488.53234
  56288.7688077     3609.58281
  56288.7689603     3530.96433
  56288.7691131     3754.94329
  56288.7692659     3568.86688
  56288.7694140     3463.06396
  56288.7695714     3527.36091
  56288.7697195     3510.16654
  56288.7698724     3424.91423
  56288.7700250     3435.68849
  56288.7701732     3547.13022
  56288.7703260     3315.71306
  56288.7704787     3413.08628
  56288.7706315     3340.18011
  56288.7707796     3457.41406
  56288.7709325     3542.75136
  56288.7710851     3585.85688
  56288.7712334     3727.89017
  56288.7713861     3532.32330
  56288.7715388     3615.54210
  56288.7718397     3577.61393
  56288.7719925     3484.51454
  56288.7721452     3465.80014
  56288.7722980     3442.58325
  56288.7724461     3676.05113
  56288.7725989     3536.65867
  56288.7727517     3458.14260
  56288.7729045     3521.36445
  56288.7730526     3761.73474
  56288.7732100     3445.48257
  56288.7733581     3406.26448
  56288.7735108     3381.75375
  56288.7736636     3524.00012
  56288.7738118     3453.15946
  56288.7739645     3373.63728
  56288.7741172     3235.75434
  56288.7742654     3491.91251
  56288.7744182     3617.84066
  56288.7745756     3416.59641
  56288.7747237     3452.78754
  56288.7748719     3486.06953
  56288.7750247     3448.36178
  56288.7751773     3415.42710
  56288.7753302     3579.52181
  56288.7754783     3629.75677
  56288.7757838     3599.83184
  56288.7759366     3341.10547
  56288.7760894     3301.50147
  56288.7762374     3463.19036
  56288.7763903     3604.41990
  56288.7765430     3235.16165
  56288.7766959     3453.60344
  56288.7768439     3589.81788
  56288.7769967     3487.30250
  56288.7771494     3422.31546
  56288.7772976     3718.76725
  56288.7774504     3494.51723
  56288.7776031     3298.20418
  56288.7777560     3300.83921
  56288.7779040     3383.27861
  56288.7780567     3491.11083
  56288.7782096     3537.79895
  56288.7783623     3494.05057
  56288.7785104     3549.06939
  56288.7786632     3462.70419
  56288.7788160     3310.37136
  56288.7789687     3429.04455
  56288.7791214     3484.00861
  56288.7792696     3432.65688
  56288.7794224     3559.97961
  56288.7795752     3392.87939
  56288.7797279     3453.66225
  56288.7798807     3419.95914
  56288.7800288     3634.89858
  56288.7801815     3637.64214
  56288.7803297     3414.96853
  56288.7804824     3485.84824
  56288.7806353     3562.02225
  56288.7807880     3572.63595
  56288.7809362     3315.61488
  56288.7812417     3585.65329
  56288.7813945     3727.21802
  56288.7815426     3394.54336
  56288.7816954     3595.06953
  56288.7818481     3431.68416
  56288.7820008     3581.04358
  56288.7821490     3512.19101
  56288.7823018     3620.11551
  56288.7824545     3386.80691
  56288.7826073     3496.14642
  56288.7827601     3302.99593
  56288.7829082     3539.49178
  56288.7830609     3360.98754
  56288.7832138     3446.41668
  56288.7833618     3488.49696
  56288.7835147     3501.11659
  56288.7836674     3566.73093
  56288.7838201     3501.19125
  56288.7839683     3520.95275
  56288.7841210     3449.21173
  56288.7842738     3445.54029
  56288.7844265     3543.04389
  56288.7845748     3411.73294
  56288.7847275     3219.47817
  56288.7848802     3439.30954
  56288.7850330     3488.60580
  56288.7851858     3455.27462
  56288.7853386     3451.06709
  56288.7854866     3573.90846
  56288.7856395     3397.10729
  56288.7857922     3396.74434
  56288.7859403     3552.31549
  56288.7860932     3533.05570
  56288.7862458     3450.00153
  56288.7863941     3504.85813
  56288.7865468     3565.99104
  56288.7866996     3334.59493
  56288.7868522     3459.95593
  56288.7870005     3327.21773
  56288.7871532     3360.95307
  56288.7873059     3499.38066
  56288.7874587     3473.57537
  56288.7876068     3474.58178
  56288.7877597     3538.00894
  56288.7879124     3275.31616
  56288.7880652     3397.02746
  56288.7882133     3586.85657
  56288.7883660     3415.88094
  56288.7885188     3601.92926
  56288.7886715     3524.23862
  56288.7888244     3434.02459
  56288.7889725     3531.12245
  56288.7891253     3427.58058
  56288.7892780     3666.11599
  56288.7894262     3465.58120
  56288.7895835     3367.69138
  56288.7897316     3511.41147
  56288.7898845     3384.67772
  56288.7900325     3576.21021
  56288.7901854     3399.05615
  56288.7904908     3380.95151
  56288.7906390     3636.47429
  56288.7907917     3570.76278
  56288.7909445     3445.55011
  56288.7910973     3230.85728
  56288.7912454     3573.61932
  56288.7913983     3470.14564
  56288.7915510     3296.55427
  56288.7917037     3438.94474
  56288.7918564     3378.02511
  56288.7920047     3467.53324
  56288.7921574     3345.20936
  56288.7923102     3448.67985
  56288.7924583     3487.01943
  56288.7926110     3384.92927
  56288.7927638     3240.21674
  56288.7929166     3527.40329
  56288.7930647     3528.19651
  56288.7932175     3339.37134
  56288.7933702     3296.95242
  56288.7935230     3541.57154
