#  2M1324  Ch1 Light Curve
# Period =       13.0000 hr
# Time [BMJD]       Counts
  56385.0513141    18302.87582
  56385.0514669    18320.62830
  56385.0516150    18153.57418
  56385.0517678    18557.21770
  56385.0519207    18540.98322
  56385.0520734    18754.87768
  56385.0522216    18270.86211
  56385.0523743    18970.97588
  56385.0525272    18192.51001
  56385.0526798    18511.33601
  56385.0528326    18356.77253
  56385.0529808    18427.47692
  56385.0531336    18186.29717
  56385.0532864    18479.39251
  56385.0534345    18365.14383
  56385.0535872    18363.26819
  56385.0537401    18428.16530
  56385.0538928    18864.96008
  56385.0540411    18474.19444
  56385.0541938    18948.55968
  56385.0543465    18613.52895
  56385.0544994    18360.00670
  56385.0546474    18229.88039
  56385.0548003    18890.57509
  56385.0549530    18622.34514
  56385.0552540    18558.60893
  56385.0554067    18797.82859
  56385.0555596    18468.35445
  56385.0557123    18544.00917
  56385.0558652    18138.87724
  56385.0560178    18579.07107
  56385.0561660    18280.05101
  56385.0563188    18413.30873
  56385.0564670    18640.84470
  56385.0566244    18795.97507
  56385.0567772    18174.97030
  56385.0569253    18427.52564
  56385.0570734    18280.54519
  56385.0572263    18684.84495
  56385.0573790    18570.89832
  56385.0575318    18647.78774
  56385.0576846    18424.99805
  56385.0578327    18461.35064
  56385.0579855    18365.20967
  56385.0581382    18480.03785
  56385.0582910    18626.76258
  56385.0584392    18297.96078
  56385.0585919    18413.52797
  56385.0587448    18332.52201
  56385.0588975    18557.09737
  56385.0590457    18328.81729
  56385.0591985    18381.94892
  56385.0593512    18339.94574
  56385.0594994    18072.43608
  56385.0596521    18657.62689
  56385.0598050    18447.33158
  56385.0599577    18423.86314
  56385.0601058    18509.54997
  56385.0602587    18383.60042
  56385.0604114    18279.04779
  56385.0605642    18490.94234
  56385.0607123    18141.81773
  56385.0608653    18551.66030
  56385.0610179    18633.05000
  56385.0611707    18324.56376
  56385.0613236    18237.37332
  56385.0614716    18433.49917
  56385.0616244    18231.38415
  56385.0617772    18209.04414
  56385.0619300    18780.35963
  56385.0620781    18271.44765
  56385.0622309    18667.15596
  56385.0623837    18364.63194
  56385.0625318    18090.56545
  56385.0626893    18938.31628
  56385.0628374    18149.16731
  56385.0629901    18498.62879
  56385.0631384    18115.56869
  56385.0632911    18354.39986
  56385.0634439    18633.87929
  56385.0635967    18424.37300
  56385.0637449    18317.79724
  56385.0638976    18602.15309
  56385.0640503    18548.44806
  56385.0642031    18548.74568
  56385.0643513    18376.59480
  56385.0645042    18581.59726
  56385.0646569    18469.65521
  56385.0648097    18468.65966
  56385.0649624    18717.31628
  56385.0651106    18626.58533
  56385.0652633    18973.83008
  56385.0654161    18408.58917
  56385.0655643    18724.12982
  56385.0657171    18420.32004
  56385.0658699    18229.36101
  56385.0660226    18294.92773
  56385.0661707    18761.90227
  56385.0663236    18776.20885
  56385.0664762    18533.11187
  56385.0666291    18441.38685
  56385.0667819    18180.64573
  56385.0669301    18407.61186
  56385.0670828    18385.87593
  56385.0673837    18663.04077
  56385.0675412    18512.37137
  56385.0676894    18535.67591
  56385.0678420    18666.86763
  56385.0679948    18396.93479
  56385.0681430    18495.13354
  56385.0682958    18403.74522
  56385.0684487    18401.69175
  56385.0685967    18568.73447
  56385.0687495    18594.23867
  56385.0689023    18460.65803
  56385.0690550    18395.16268
  56385.0692033    18501.01022
  56385.0693559    18601.77714
  56385.0695087    18259.76342
  56385.0698096    18314.13391
  56385.0699625    18392.09985
  56385.0701153    18330.15849
  56385.0702681    18512.38314
  56385.0704162    18337.41713
  56385.0707217    18789.68015
  56385.0708745    18368.37581
  56385.0710272    18298.96272
  56385.0711754    18404.18835
  56385.0713283    18442.48460
  56385.0714810    18461.15703
  56385.0716292    18044.82299
  56385.0717819    18462.14632
  56385.0719347    18792.84220
  56385.0720875    18207.31172
  56385.0722356    18393.81087
  56385.0723885    18694.42008
  56385.0726940    18042.20042
  56385.0728467    18255.62228
  56385.0729950    18238.88907
  56385.0731477    18387.30368
  56385.0733004    18381.65130
  56385.0734487    18342.96024
  56385.0736014    18576.28612
  56385.0737542    18386.67730
  56385.0739069    18658.65380
  56385.0740597    18549.32419
  56385.0742125    18391.46124
  56385.0743606    18316.27111
  56385.0745135    18425.35323
  56385.0746616    17911.24703
  56385.0748191    18462.27786
  56385.0749671    18107.62034
  56385.0751200    18382.06601
  56385.0752681    18213.30196
  56385.0754209    18281.21687
  56385.0755737    18569.34713
  56385.0757265    18604.18672
  56385.0758746    18535.81785
  56385.0760274    18558.67525
  56385.0761802    18607.89385
  56385.0763329    18373.13142
  56385.0764857    18435.09401
  56385.0766339    18131.69424
  56385.0767866    18338.40758
  56385.0769394    18787.34864
  56385.0770922    18362.17641
  56385.0772404    18297.51791
  56385.0773932    18377.56556
  56385.0775459    18480.91606
  56385.0776941    18582.54588
  56385.0778468    18492.98048
  56385.0779997    18475.50724
  56385.0781523    18332.73156
  56385.0783051    18446.88845
  56385.0784534    18346.02919
  56385.0786061    18288.34049
  56385.0787589    18316.92477
  56385.0789070    18216.13897
  56385.0792126    18379.11931
  56385.0793654    18137.24036
  56385.0795135    17908.92669
  56385.0796663    18508.81976
  56385.0798191    18206.45303
  56385.0799718    18355.62982
  56385.0801247    18321.19956
  56385.0802728    18213.43660
  56385.0804257    18551.91121
  56385.0805783    18439.80712
  56385.0807357    18688.85776
  56385.0808793    18303.80886
  56385.0810320    18737.77240
  56385.0811849    18688.28548
  56385.0813331    18196.45875
  56385.0816386    18187.48179
  56385.0817913    18664.67165
  56385.0819395    18132.70116
  56385.0820969    18382.05695
  56385.0822451    17960.04976
  56385.0823978    18125.12611
  56385.0825460    18308.90512
  56385.0826988    18004.38360
  56385.0828515    18249.30120
  56385.0830044    18552.75422
  56385.0831570    18210.45716
  56385.0833053    18368.58649
  56385.0834580    18766.33198
  56385.0836108    18273.27299
  56385.0837589    18377.47638
  56385.0839118    18378.02144
  56385.0840644    18270.39538
  56385.0842173    18424.91479
  56385.0843654    17981.91994
  56385.0845183    18275.77001
  56385.0846709    18239.74732
  56385.0848238    18387.31598
  56385.0849719    18140.35291
  56385.0851294    18470.08577
  56385.0852775    18131.79051
  56385.0854303    18478.10854
  56385.0855784    18277.11328
  56385.0857312    18413.58182
  56385.0858840    18371.77817
  56385.0860367    18413.39563
  56385.0861896    18114.02740
  56385.0863376    18300.36330
  56385.0864904    18228.51798
  56385.0866432    18214.66200
  56385.0867914    18283.20653
  56385.0869442    18794.75793
  56385.0870968    18369.45757
  56385.0872497    18444.58009
  56385.0873978    18115.86914
  56385.0877034    18004.02871
  56385.0878562    18363.64164
  56385.0880090    18261.98594
  56385.0881571    18109.31909
  56385.0883099    18513.22017
  56385.0884627    18338.47861
  56385.0886109    18115.44305
  56385.0887636    18474.88966
  56385.0889164    18172.99515
  56385.0890692    18507.65147
  56385.0892219    18493.59641
  56385.0893702    18123.23212
  56385.0895229    18469.34678
  56385.0896757    18190.82658
  56385.0898285    18272.80695
  56385.0899766    18320.77457
  56385.0901294    18213.02918
  56385.0902822    18356.23841
  56385.0904303    18181.25770
  56385.0905831    18159.96433
  56385.0907359    18412.14099
  56385.0908886    18129.77678
  56385.0910367    17950.30203
  56385.0911943    18443.07912
  56385.0913424    17926.75268
  56385.0916434    18338.30432
  56385.0917961    18334.72161
  56385.0919489    18610.67817
  56385.0921016    18278.80596
  56385.0922543    18622.14221
  56385.0924025    18186.93523
  56385.0925553    18422.32852
  56385.0927081    18445.43056
  56385.0928562    18158.06647
  56385.0930138    18392.21988
  56385.0931618    18324.65718
  56385.0933146    18237.11824
  56385.0934628    18188.82005
  56385.0936156    18641.40912
  56385.0937683    18383.77101
  56385.0939211    18518.34802
  56385.0940692    18395.24005
  56385.0942220    18123.26586
  56385.0943747    18215.17808
  56385.0945276    18296.21704
  56385.0946757    18082.20919
  56385.0948332    18382.94256
  56385.0949813    18394.93411
  56385.0951341    18469.52491
  56385.0952869    18445.71538
  56385.0954351    18197.47021
  56385.0955878    18045.15893
  56385.0957405    18182.40592
  56385.0958888    17856.22818
  56385.0960415    18614.36626
  56385.0961944    18379.85160
  56385.0963470    18114.87738
  56385.0964952    18342.77179
  56385.0966527    18670.73336
  56385.0968007    18399.96138
  56385.0969535    18393.56849
  56385.0971017    18215.01788
  56385.0972544    18276.78919
  56385.0974073    17860.68234
  56385.0975599    18228.57926
  56385.0977082    18218.86026
  56385.0978655    18659.28287
  56385.0980138    18247.40425
  56385.0981666    18370.39526
  56385.0984675    18052.77162
  56385.0986202    18263.75890
  56385.0987731    18162.89280
  56385.0989211    18239.03662
  56385.0990739    18266.07108
  56385.0992267    18304.01617
  56385.0993795    18655.86442
  56385.0995277    18278.19666
  56385.0996804    18385.77039
  56385.0998331    18400.76436
  56385.0999860    18092.37049
  56385.1001387    18226.99948
  56385.1002870    18034.89608
  56385.1004397    18003.07581
  56385.1005925    18497.47955
  56385.1007407    18171.96678
  56385.1008934    18478.01535
  56385.1010462    18101.81649
  56385.1011989    18368.67380
  56385.1013517    18618.28835
  56385.1014998    17983.53586
  56385.1016527    18327.26954
  56385.1018054    18234.05569
  56385.1019536    18180.06106
  56385.1024120    17951.10373
  56385.1025600    18168.01027
  56385.1027130    18564.76824
  56385.1028702    17883.96962
  56385.1030184    18162.40665
  56385.1031666    17917.21043
  56385.1033194    18474.11664
  56385.1034721    18325.16724
  56385.1036248    18535.06568
  56385.1037731    18395.40952
  56385.1039259    18359.17306
  56385.1040787    18543.23712
  56385.1042314    18011.65004
  56385.1043842    18206.77240
  56385.1045370    18811.14655
  56385.1046850    18240.99635
  56385.1048379    18197.06998
  56385.1049860    18229.05187
  56385.1051388    18239.24701
  56385.1052916    18278.93861
  56385.1054443    18536.69867
  56385.1055924    18178.86223
  56385.1057453    18281.03886
  56385.1060509    18049.07513
  56385.1061989    18114.30377
  56385.1063519    18215.73872
  56385.1065046    18385.08666
  56385.1066573    18329.08737
  56385.1068056    18151.73347
  56385.1069583    18463.04472
  56385.1071111    18127.68449
  56385.1074165    18233.02982
  56385.1075648    17837.15670
  56385.1077175    18109.56722
  56385.1078704    18443.98006
  56385.1081712    18168.82067
  56385.1083240    18585.00309
  56385.1084768    18229.39939
  56385.1086296    18158.70445
  56385.1087777    18337.84828
  56385.1089305    18460.34645
  56385.1090833    18321.28965
  56385.1092314    18397.16191
  56385.1093843    18361.70587
  56385.1095370    18427.00930
  56385.1096899    18401.31989
  56385.1098426    18267.97066
  56385.1099907    18103.17990
  56385.1101435    18325.68633
  56385.1102963    18350.19737
  56385.1104491    18679.35149
  56385.1105972    18057.70086
  56385.1107501    18528.38097
  56385.1109027    17971.64713
  56385.1110510    18130.04657
  56385.1112037    18358.42732
  56385.1113565    18411.03258
  56385.1115093    18279.78061
  56385.1116574    18168.93556
  56385.1118103    18183.50967
  56385.1119630    18345.75872
  56385.1121159    18374.98323
  56385.1122639    18290.44454
  56385.1124167    18149.05801
  56385.1125695    17968.84256
  56385.1127223    18122.95167
  56385.1128704    18296.55665
  56385.1131759    18043.85643
  56385.1133287    18034.08307
  56385.1134815    18209.55657
  56385.1136296    18325.58822
  56385.1139352    18436.65004
  56385.1140834    18100.37478
  56385.1142362    18375.47854
  56385.1143889    18024.34074
  56385.1145417    18277.30795
  56385.1146898    17884.68240
  56385.1148427    18048.17194
  56385.1149953    18115.88791
  56385.1151482    18183.74165
  56385.1152964    18372.31000
  56385.1154538    18221.04849
  56385.1156019    18140.27371
  56385.1157546    18301.44871
  56385.1159028    18044.79084
  56385.1160556    18367.29961
  56385.1162085    18015.92961
  56385.1163612    18016.83650
  56385.1165139    18254.17604
  56385.1166668    18311.64329
  56385.1168148    18102.77414
  56385.1169676    18439.49925
  56385.1171158    18364.29287
  56385.1174213    17626.02314
  56385.1175743    18200.25431
  56385.1177223    18299.40519
  56385.1178750    18058.19302
  56385.1181806    17962.56637
  56385.1183288    18239.71266
  56385.1184816    18067.44567
  56385.1186344    18204.63736
  56385.1187871    17939.63586
  56385.1189353    17862.72156
  56385.1190881    18370.85061
  56385.1192408    18028.66569
  56385.1193936    18159.25175
  56385.1195464    18441.22757
  56385.1196946    18073.72807
  56385.1198474    18378.13879
  56385.1200001    18390.75717
  56385.1201483    18091.43630
  56385.1203010    18288.33011
  56385.1204539    18438.44950
  56385.1206066    18379.56797
  56385.1207548    18201.72341
  56385.1209075    18214.33887
  56385.1210603    18332.00089
  56385.1212131    18488.26161
  56385.1213612    18391.14216
  56385.1216668    18279.54114
  56385.1218197    18293.47556
  56385.1219677    18244.23113
  56385.1222733    18024.78831
  56385.1224261    18370.27546
  56385.1225788    18561.83972
  56385.1227270    18221.92102
  56385.1228797    18176.78501
  56385.1230325    18147.81550
  56385.1231806    18418.46283
  56385.1233336    18065.37301
  56385.1236391    18092.83111
